ProductionID,SourceType,Location,Date,EnergyProduced_kWh,WindSpeed_mph,SolarRadiation_W/m2
P0065,Solar,Alvaradoville,2022-01-29,17881,13.3,708
P0065,Solar,Alvaradoville,2022-01-30,22046,1.5,569
P0065,Solar,Alvaradoville,2022-01-31,10203,11.3,323
P0065,Solar,Alvaradoville,2022-02-01,12748,10.4,786
P0065,Solar,Alvaradoville,2022-02-02,11053,12.7,490
P0065,Solar,Alvaradoville,2022-02-03,6966,1.1,744
P0065,Solar,Alvaradoville,2022-02-04,5060,12.2,695
P0065,Solar,Alvaradoville,2022-02-05,8953,6.4,390
P0065,Solar,Alvaradoville,2022-02-06,10311,14.2,406
P0065,Solar,Alvaradoville,2022-02-07,6709,7.6,442
P0065,Solar,Alvaradoville,2022-02-08,11460,0.2,370
P0065,Solar,Alvaradoville,2022-02-09,14739,11.3,142
P0065,Solar,Alvaradoville,2022-02-10,12142,4.9,314
P0065,Solar,Alvaradoville,2022-02-11,23538,13.0,271
P0065,Solar,Alvaradoville,2022-02-12,21408,13.2,320
P0065,Solar,Alvaradoville,2022-02-13,18245,0.6,428
P0065,Solar,Alvaradoville,2022-02-14,5453,14.0,588
P0065,Solar,Alvaradoville,2022-02-15,20965,3.7,243
P0065,Solar,Alvaradoville,2022-02-16,15280,6.4,513
P0065,Solar,Alvaradoville,2022-02-17,5547,14.0,524
P0065,Solar,Alvaradoville,2022-02-18,20257,3.0,794
P0065,Solar,Alvaradoville,2022-02-19,23717,1.0,497
P0065,Solar,Alvaradoville,2022-02-20,13046,12.2,158
P0065,Solar,Alvaradoville,2022-02-21,15414,1.2,230
P0065,Solar,Alvaradoville,2022-02-22,21886,0.4,136
P0065,Solar,Alvaradoville,2022-02-23,8764,5.1,547
P0065,Solar,Alvaradoville,2022-02-24,23041,12.5,668
P0065,Solar,Alvaradoville,2022-02-25,23417,3.3,554
P0065,Solar,Alvaradoville,2022-02-26,22197,4.7,242
P0065,Solar,Alvaradoville,2022-02-27,22705,5.8,691
P0065,Solar,Alvaradoville,2022-02-28,7577,0.2,775
P0065,Solar,Alvaradoville,2022-03-01,20701,0.3,115
P0065,Solar,Alvaradoville,2022-03-02,24035,11.4,199
P0065,Solar,Alvaradoville,2022-03-03,16451,2.6,507
P0065,Solar,Alvaradoville,2022-03-04,10552,13.8,504
P0065,Solar,Alvaradoville,2022-03-05,12489,3.5,436
P0065,Solar,Alvaradoville,2022-03-06,5838,14.8,418
P0065,Solar,Alvaradoville,2022-03-07,19803,1.7,485
P0065,Solar,Alvaradoville,2022-03-08,9297,13.0,532
P0065,Solar,Alvaradoville,2022-03-09,12130,4.5,316
P0065,Solar,Alvaradoville,2022-03-10,10260,13.3,541
P0065,Solar,Alvaradoville,2022-03-11,15368,13.9,309
P0065,Solar,Alvaradoville,2022-03-12,6469,5.1,490
P0065,Solar,Alvaradoville,2022-03-13,17198,7.7,604
P0065,Solar,Alvaradoville,2022-03-14,17174,13.0,380
P0065,Solar,Alvaradoville,2022-03-15,20285,2.3,717
P0065,Solar,Alvaradoville,2022-03-16,7891,13.2,177
P0065,Solar,Alvaradoville,2022-03-17,13229,9.7,127
P0065,Solar,Alvaradoville,2022-03-18,6935,14.4,549
P0065,Solar,Alvaradoville,2022-03-19,20420,11.2,749
P0065,Solar,Alvaradoville,2022-03-20,24799,13.2,538
P0065,Solar,Alvaradoville,2022-03-21,18200,3.7,352
P0065,Solar,Alvaradoville,2022-03-22,11372,8.5,442
P0065,Solar,Alvaradoville,2022-03-23,8616,9.7,297
P0065,Solar,Alvaradoville,2022-03-24,5981,2.4,449
P0065,Solar,Alvaradoville,2022-03-25,24868,2.6,398
P0065,Solar,Alvaradoville,2022-03-26,23758,0.6,240
P0065,Solar,Alvaradoville,2022-03-27,6751,0.7,195
P0065,Solar,Alvaradoville,2022-03-28,12875,14.9,755
P0065,Solar,Alvaradoville,2022-03-29,13197,4.2,313
P0065,Solar,Alvaradoville,2022-03-30,14231,0.2,159
P0065,Solar,Alvaradoville,2022-03-31,9191,1.6,530
P0065,Solar,Alvaradoville,2022-04-01,18583,13.4,758
P0065,Solar,Alvaradoville,2022-04-02,8664,0.9,253
P0065,Solar,Alvaradoville,2022-04-03,6802,13.6,598
P0065,Solar,Alvaradoville,2022-04-04,20310,7.2,482
P0065,Solar,Alvaradoville,2022-04-05,21142,10.0,227
P0065,Solar,Alvaradoville,2022-04-06,16868,11.2,153
P0065,Solar,Alvaradoville,2022-04-07,10452,6.2,151
P0065,Solar,Alvaradoville,2022-04-08,6242,1.6,704
P0065,Solar,Alvaradoville,2022-04-09,6068,4.5,297
P0065,Solar,Alvaradoville,2022-04-10,7649,0.8,632
P0065,Solar,Alvaradoville,2022-04-11,23685,5.9,701
P0065,Solar,Alvaradoville,2022-04-12,8873,12.8,722
P0065,Solar,Alvaradoville,2022-04-13,17065,5.7,176
P0065,Solar,Alvaradoville,2022-04-14,21044,5.2,551
P0065,Solar,Alvaradoville,2022-04-15,17125,11.4,565
P0065,Solar,Alvaradoville,2022-04-16,9613,9.9,606
P0065,Solar,Alvaradoville,2022-04-17,20195,3.1,476
P0065,Solar,Alvaradoville,2022-04-18,6944,14.8,193
P0065,Solar,Alvaradoville,2022-04-19,9195,2.1,404
P0065,Solar,Alvaradoville,2022-04-20,14742,11.1,618
P0065,Solar,Alvaradoville,2022-04-21,10429,15.0,291
P0065,Solar,Alvaradoville,2022-04-22,23020,11.4,304
P0065,Solar,Alvaradoville,2022-04-23,17084,13.7,767
P0065,Solar,Alvaradoville,2022-04-24,11355,1.2,558
P0065,Solar,Alvaradoville,2022-04-25,18364,6.6,560
P0065,Solar,Alvaradoville,2022-04-26,20720,0.1,325
P0065,Solar,Alvaradoville,2022-04-27,5350,2.4,775
P0065,Solar,Alvaradoville,2022-04-28,6406,0.8,316
P0065,Solar,Alvaradoville,2022-04-29,24541,1.1,692
P0065,Solar,Alvaradoville,2022-04-30,16523,3.2,394
P0065,Solar,Alvaradoville,2022-05-01,14734,7.3,570
P0065,Solar,Alvaradoville,2022-05-02,5655,4.0,680
P0065,Solar,Alvaradoville,2022-05-03,19035,3.0,584
P0065,Solar,Alvaradoville,2022-05-04,9932,4.5,338
P0065,Solar,Alvaradoville,2022-05-05,13047,2.8,156
P0065,Solar,Alvaradoville,2022-05-06,12301,10.2,769
P0065,Solar,Alvaradoville,2022-05-07,12437,5.6,300
P0065,Solar,Alvaradoville,2022-05-08,8551,6.9,755
P0065,Solar,Alvaradoville,2022-05-09,6269,0.6,538
P0065,Solar,Alvaradoville,2022-05-10,19099,0.8,289
P0065,Solar,Alvaradoville,2022-05-11,23910,10.6,790
P0065,Solar,Alvaradoville,2022-05-12,7567,5.9,767
P0065,Solar,Alvaradoville,2022-05-13,12770,4.1,175
P0065,Solar,Alvaradoville,2022-05-14,12884,8.5,712
P0065,Solar,Alvaradoville,2022-05-15,6725,11.2,105
P0065,Solar,Alvaradoville,2022-05-16,7284,9.9,111
P0065,Solar,Alvaradoville,2022-05-17,9974,10.7,657
P0065,Solar,Alvaradoville,2022-05-18,14131,0.7,661
P0065,Solar,Alvaradoville,2022-05-19,5792,2.5,571
P0065,Solar,Alvaradoville,2022-05-20,18089,5.3,340
P0065,Solar,Alvaradoville,2022-05-21,15106,12.7,531
P0065,Solar,Alvaradoville,2022-05-22,12578,14.4,201
P0065,Solar,Alvaradoville,2022-05-23,21931,11.8,329
P0065,Solar,Alvaradoville,2022-05-24,6346,7.7,686
P0065,Solar,Alvaradoville,2022-05-25,18473,7.6,481
P0065,Solar,Alvaradoville,2022-05-26,15058,1.4,339
P0065,Solar,Alvaradoville,2022-05-27,15596,10.0,181
P0065,Solar,Alvaradoville,2022-05-28,22397,12.7,424
P0065,Solar,Alvaradoville,2022-05-29,18373,6.1,215
P0065,Solar,Alvaradoville,2022-05-30,7739,1.4,651
P0065,Solar,Alvaradoville,2022-05-31,20407,13.9,467
P0065,Solar,Alvaradoville,2022-06-01,14252,6.1,381
P0065,Solar,Alvaradoville,2022-06-02,12136,1.5,233
P0065,Solar,Alvaradoville,2022-06-03,24259,2.4,505
P0065,Solar,Alvaradoville,2022-06-04,17711,14.5,502
P0065,Solar,Alvaradoville,2022-06-05,15216,9.0,504
P0065,Solar,Alvaradoville,2022-06-06,15219,1.0,184
P0065,Solar,Alvaradoville,2022-06-07,17785,11.6,165
P0065,Solar,Alvaradoville,2022-06-08,15868,1.1,661
P0065,Solar,Alvaradoville,2022-06-09,16722,9.1,329
P0065,Solar,Alvaradoville,2022-06-10,7308,12.7,217
P0065,Solar,Alvaradoville,2022-06-11,15192,9.6,769
P0065,Solar,Alvaradoville,2022-06-12,23363,1.0,121
P0065,Solar,Alvaradoville,2022-06-13,23050,14.0,258
P0065,Solar,Alvaradoville,2022-06-14,18438,13.2,253
P0065,Solar,Alvaradoville,2022-06-15,11771,7.2,715
P0065,Solar,Alvaradoville,2022-06-16,16232,9.5,670
P0065,Solar,Alvaradoville,2022-06-17,6394,0.2,497
P0065,Solar,Alvaradoville,2022-06-18,8148,12.8,195
P0065,Solar,Alvaradoville,2022-06-19,15261,12.8,416
P0065,Solar,Alvaradoville,2022-06-20,23324,8.6,745
P0065,Solar,Alvaradoville,2022-06-21,14127,3.1,424
P0065,Solar,Alvaradoville,2022-06-22,19475,4.4,509
P0065,Solar,Alvaradoville,2022-06-23,8826,2.4,731
P0065,Solar,Alvaradoville,2022-06-24,24948,8.2,193
P0065,Solar,Alvaradoville,2022-06-25,23644,3.1,762
P0065,Solar,Alvaradoville,2022-06-26,7373,14.3,635
P0065,Solar,Alvaradoville,2022-06-27,18148,8.8,478
P0065,Solar,Alvaradoville,2022-06-28,18631,14.2,348
P0065,Solar,Alvaradoville,2022-06-29,16401,4.5,131
P0065,Solar,Alvaradoville,2022-06-30,23994,9.1,303
P0065,Solar,Alvaradoville,2022-07-01,16178,10.9,520
P0065,Solar,Alvaradoville,2022-07-02,22956,3.0,729
P0065,Solar,Alvaradoville,2022-07-03,22974,2.4,175
P0065,Solar,Alvaradoville,2022-07-04,14048,10.3,313
P0065,Solar,Alvaradoville,2022-07-05,19137,1.6,366
P0065,Solar,Alvaradoville,2022-07-06,5708,9.5,148
P0065,Solar,Alvaradoville,2022-07-07,11368,3.2,269
P0065,Solar,Alvaradoville,2022-07-08,13019,12.1,615
P0065,Solar,Alvaradoville,2022-07-09,23251,2.8,174
P0065,Solar,Alvaradoville,2022-07-10,9115,10.4,555
P0065,Solar,Alvaradoville,2022-07-11,19259,14.5,139
P0065,Solar,Alvaradoville,2022-07-12,24053,8.0,405
P0065,Solar,Alvaradoville,2022-07-13,21288,11.3,394
P0065,Solar,Alvaradoville,2022-07-14,8347,5.2,450
P0065,Solar,Alvaradoville,2022-07-15,8670,3.3,141
P0065,Solar,Alvaradoville,2022-07-16,9418,14.6,521
P0065,Solar,Alvaradoville,2022-07-17,5169,3.9,330
P0065,Solar,Alvaradoville,2022-07-18,19978,3.5,186
P0065,Solar,Alvaradoville,2022-07-19,16896,0.8,430
P0065,Solar,Alvaradoville,2022-07-20,17985,11.9,560
P0065,Solar,Alvaradoville,2022-07-21,21670,7.5,431
P0065,Solar,Alvaradoville,2022-07-22,5647,0.6,115
P0065,Solar,Alvaradoville,2022-07-23,19660,8.8,604
P0065,Solar,Alvaradoville,2022-07-24,7125,5.4,395
P0065,Solar,Alvaradoville,2022-07-25,9070,5.7,229
P0065,Solar,Alvaradoville,2022-07-26,16360,12.8,642
P0065,Solar,Alvaradoville,2022-07-27,22480,12.1,756
P0065,Solar,Alvaradoville,2022-07-28,10190,10.8,347
P0065,Solar,Alvaradoville,2022-07-29,13229,14.8,724
P0065,Solar,Alvaradoville,2022-07-30,19797,10.1,777
P0065,Solar,Alvaradoville,2022-07-31,13501,13.2,348
P0065,Solar,Alvaradoville,2022-08-01,14372,11.2,383
P0065,Solar,Alvaradoville,2022-08-02,5103,3.6,358
P0065,Solar,Alvaradoville,2022-08-03,23980,7.3,223
P0065,Solar,Alvaradoville,2022-08-04,18052,14.3,498
P0065,Solar,Alvaradoville,2022-08-05,17884,3.1,296
P0065,Solar,Alvaradoville,2022-08-06,19165,4.8,715
P0065,Solar,Alvaradoville,2022-08-07,10569,10.6,724
P0065,Solar,Alvaradoville,2022-08-08,21788,10.6,564
P0065,Solar,Alvaradoville,2022-08-09,15754,0.9,515
P0065,Solar,Alvaradoville,2022-08-10,12100,4.1,779
P0065,Solar,Alvaradoville,2022-08-11,20986,9.1,533
P0065,Solar,Alvaradoville,2022-08-12,14304,1.9,562
P0065,Solar,Alvaradoville,2022-08-13,7727,10.6,682
P0065,Solar,Alvaradoville,2022-08-14,15667,1.4,162
P0065,Solar,Alvaradoville,2022-08-15,17491,1.2,609
P0065,Solar,Alvaradoville,2022-08-16,24288,8.8,629
P0065,Solar,Alvaradoville,2022-08-17,9012,14.4,486
P0065,Solar,Alvaradoville,2022-08-18,11153,1.4,200
P0065,Solar,Alvaradoville,2022-08-19,11620,11.7,499
P0065,Solar,Alvaradoville,2022-08-20,5252,6.4,366
P0065,Solar,Alvaradoville,2022-08-21,17729,3.8,138
P0065,Solar,Alvaradoville,2022-08-22,7233,4.9,626
P0065,Solar,Alvaradoville,2022-08-23,7053,3.1,291
P0065,Solar,Alvaradoville,2022-08-24,9255,8.3,531
P0065,Solar,Alvaradoville,2022-08-25,20269,4.8,677
P0065,Solar,Alvaradoville,2022-08-26,23273,12.5,629
P0065,Solar,Alvaradoville,2022-08-27,19417,7.9,547
P0065,Solar,Alvaradoville,2022-08-28,5446,5.5,623
P0065,Solar,Alvaradoville,2022-08-29,8677,4.0,478
P0065,Solar,Alvaradoville,2022-08-30,22868,5.2,276
P0065,Solar,Alvaradoville,2022-08-31,16717,9.3,121
P0065,Solar,Alvaradoville,2022-09-01,5235,11.2,675
P0065,Solar,Alvaradoville,2022-09-02,10487,5.6,227
P0065,Solar,Alvaradoville,2022-09-03,7542,6.6,608
P0065,Solar,Alvaradoville,2022-09-04,7862,4.2,509
P0065,Solar,Alvaradoville,2022-09-05,22311,11.5,200
P0065,Solar,Alvaradoville,2022-09-06,8807,8.1,422
P0065,Solar,Alvaradoville,2022-09-07,18044,1.8,415
P0065,Solar,Alvaradoville,2022-09-08,12701,1.8,760
P0065,Solar,Alvaradoville,2022-09-09,23610,8.2,181
P0065,Solar,Alvaradoville,2022-09-10,17560,9.2,693
P0065,Solar,Alvaradoville,2022-09-11,19354,4.4,145
P0065,Solar,Alvaradoville,2022-09-12,9216,12.5,567
P0065,Solar,Alvaradoville,2022-09-13,5866,10.1,775
P0065,Solar,Alvaradoville,2022-09-14,11451,0.5,396
P0065,Solar,Alvaradoville,2022-09-15,16247,3.7,208
P0065,Solar,Alvaradoville,2022-09-16,13737,6.4,515
P0065,Solar,Alvaradoville,2022-09-17,14808,7.2,266
P0065,Solar,Alvaradoville,2022-09-18,20141,6.9,626
P0065,Solar,Alvaradoville,2022-09-19,12198,12.5,502
P0065,Solar,Alvaradoville,2022-09-20,16938,6.1,413
P0065,Solar,Alvaradoville,2022-09-21,10031,5.4,324
P0065,Solar,Alvaradoville,2022-09-22,20492,6.3,471
P0065,Solar,Alvaradoville,2022-09-23,11286,2.6,523
P0065,Solar,Alvaradoville,2022-09-24,13633,5.6,504
P0065,Solar,Alvaradoville,2022-09-25,18360,5.6,185
P0065,Solar,Alvaradoville,2022-09-26,23541,12.8,377
P0065,Solar,Alvaradoville,2022-09-27,18663,11.2,318
P0065,Solar,Alvaradoville,2022-09-28,20144,13.7,134
P0065,Solar,Alvaradoville,2022-09-29,19555,3.0,509
P0065,Solar,Alvaradoville,2022-09-30,22711,9.8,241
P0065,Solar,Alvaradoville,2022-10-01,19139,10.5,123
P0065,Solar,Alvaradoville,2022-10-02,21968,8.1,789
P0065,Solar,Alvaradoville,2022-10-03,11768,5.6,308
P0065,Solar,Alvaradoville,2022-10-04,16640,13.7,483
P0065,Solar,Alvaradoville,2022-10-05,13519,3.9,501
P0065,Solar,Alvaradoville,2022-10-06,11811,10.2,370
P0065,Solar,Alvaradoville,2022-10-07,11763,5.2,167
P0065,Solar,Alvaradoville,2022-10-08,22745,11.4,126
P0065,Solar,Alvaradoville,2022-10-09,10772,11.7,280
P0065,Solar,Alvaradoville,2022-10-10,24185,2.0,372
P0065,Solar,Alvaradoville,2022-10-11,12283,4.2,128
P0065,Solar,Alvaradoville,2022-10-12,11300,4.2,148
P0065,Solar,Alvaradoville,2022-10-13,20568,4.9,328
P0065,Solar,Alvaradoville,2022-10-14,17974,8.3,785
P0065,Solar,Alvaradoville,2022-10-15,6006,12.7,778
P0065,Solar,Alvaradoville,2022-10-16,24675,2.1,712
P0065,Solar,Alvaradoville,2022-10-17,12776,12.4,703
P0065,Solar,Alvaradoville,2022-10-18,10447,12.0,158
P0065,Solar,Alvaradoville,2022-10-19,14578,3.7,700
P0065,Solar,Alvaradoville,2022-10-20,15008,10.1,792
P0065,Solar,Alvaradoville,2022-10-21,17103,14.7,657
P0065,Solar,Alvaradoville,2022-10-22,6728,0.0,379
P0065,Solar,Alvaradoville,2022-10-23,23133,9.7,592
P0065,Solar,Alvaradoville,2022-10-24,23545,0.5,475
P0065,Solar,Alvaradoville,2022-10-25,23288,11.4,119
P0065,Solar,Alvaradoville,2022-10-26,6131,0.8,357
P0065,Solar,Alvaradoville,2022-10-27,6144,0.8,626
P0065,Solar,Alvaradoville,2022-10-28,19489,13.8,235
P0065,Solar,Alvaradoville,2022-10-29,14078,14.3,233
P0065,Solar,Alvaradoville,2022-10-30,20253,6.7,304
P0065,Solar,Alvaradoville,2022-10-31,12305,3.4,770
P0065,Solar,Alvaradoville,2022-11-01,19068,5.6,294
P0065,Solar,Alvaradoville,2022-11-02,13189,2.8,491
P0065,Solar,Alvaradoville,2022-11-03,19200,5.8,361
P0065,Solar,Alvaradoville,2022-11-04,10942,7.0,387
P0065,Solar,Alvaradoville,2022-11-05,18962,2.9,297
P0065,Solar,Alvaradoville,2022-11-06,18277,9.1,334
P0065,Solar,Alvaradoville,2022-11-07,20466,10.0,718
P0065,Solar,Alvaradoville,2022-11-08,16454,8.3,565
P0065,Solar,Alvaradoville,2022-11-09,22779,8.0,605
P0065,Solar,Alvaradoville,2022-11-10,19383,5.7,552
P0065,Solar,Alvaradoville,2022-11-11,20740,3.9,504
P0065,Solar,Alvaradoville,2022-11-12,9079,14.3,574
P0065,Solar,Alvaradoville,2022-11-13,5847,9.7,246
P0065,Solar,Alvaradoville,2022-11-14,19796,0.8,352
P0065,Solar,Alvaradoville,2022-11-15,9960,8.1,750
P0065,Solar,Alvaradoville,2022-11-16,9652,1.8,325
P0065,Solar,Alvaradoville,2022-11-17,23326,3.2,743
P0065,Solar,Alvaradoville,2022-11-18,6995,1.1,443
P0065,Solar,Alvaradoville,2022-11-19,13733,9.1,189
P0065,Solar,Alvaradoville,2022-11-20,5319,7.0,498
P0065,Solar,Alvaradoville,2022-11-21,8960,1.6,184
P0065,Solar,Alvaradoville,2022-11-22,13757,1.7,610
P0065,Solar,Alvaradoville,2022-11-23,17386,7.8,528
P0065,Solar,Alvaradoville,2022-11-24,22686,7.8,602
P0065,Solar,Alvaradoville,2022-11-25,5256,8.7,301
P0065,Solar,Alvaradoville,2022-11-26,12792,3.1,713
P0065,Solar,Alvaradoville,2022-11-27,15585,8.0,492
P0065,Solar,Alvaradoville,2022-11-28,15090,13.2,397
P0065,Solar,Alvaradoville,2022-11-29,9708,10.6,188
P0065,Solar,Alvaradoville,2022-11-30,15806,2.5,404
P0065,Solar,Alvaradoville,2022-12-01,18410,12.6,785
P0065,Solar,Alvaradoville,2022-12-02,12541,8.0,599
P0065,Solar,Alvaradoville,2022-12-03,9461,12.3,634
P0065,Solar,Alvaradoville,2022-12-04,22789,11.8,547
P0065,Solar,Alvaradoville,2022-12-05,11949,14.3,180
P0065,Solar,Alvaradoville,2022-12-06,22980,6.8,753
P0065,Solar,Alvaradoville,2022-12-07,8448,5.1,331
P0065,Solar,Alvaradoville,2022-12-08,8024,8.5,496
P0065,Solar,Alvaradoville,2022-12-09,21056,5.0,325
P0065,Solar,Alvaradoville,2022-12-10,5356,14.8,498
P0065,Solar,Alvaradoville,2022-12-11,17168,3.0,134
P0065,Solar,Alvaradoville,2022-12-12,22101,12.0,422
P0065,Solar,Alvaradoville,2022-12-13,12302,14.1,758
P0065,Solar,Alvaradoville,2022-12-14,10369,6.9,131
P0065,Solar,Alvaradoville,2022-12-15,21361,4.7,246
P0065,Solar,Alvaradoville,2022-12-16,21702,14.4,356
P0065,Solar,Alvaradoville,2022-12-17,14494,2.4,539
P0065,Solar,Alvaradoville,2022-12-18,10031,8.0,696
P0065,Solar,Alvaradoville,2022-12-19,12965,4.8,369
P0065,Solar,Alvaradoville,2022-12-20,9562,14.8,450
P0065,Solar,Alvaradoville,2022-12-21,20147,12.2,279
P0065,Solar,Alvaradoville,2022-12-22,10917,5.6,429
P0065,Solar,Alvaradoville,2022-12-23,11403,6.4,505
P0065,Solar,Alvaradoville,2022-12-24,24824,11.3,316
P0065,Solar,Alvaradoville,2022-12-25,18263,3.9,482
P0065,Solar,Alvaradoville,2022-12-26,15552,0.8,193
P0065,Solar,Alvaradoville,2022-12-27,17706,4.1,180
P0065,Solar,Alvaradoville,2022-12-28,21078,10.4,474
P0065,Solar,Alvaradoville,2022-12-29,9648,9.8,444
P0065,Solar,Alvaradoville,2022-12-30,17893,14.7,374
P0065,Solar,Alvaradoville,2022-12-31,24110,15.0,781
P0002,Solar,Katieside,2022-01-01,19909,2.2,416
P0002,Solar,Katieside,2022-01-02,9088,2.5,563
P0002,Solar,Katieside,2022-01-03,14361,5.9,402
P0002,Solar,Katieside,2022-01-04,11940,4.8,572
P0002,Solar,Katieside,2022-01-05,6188,6.5,267
P0002,Solar,Katieside,2022-01-06,22071,9.6,266
P0002,Solar,Katieside,2022-01-07,23093,14.5,502
P0002,Solar,Katieside,2022-01-08,22466,6.4,302
P0002,Solar,Katieside,2022-01-09,17301,0.3,650
P0002,Solar,Katieside,2022-01-10,24978,10.6,698
P0002,Solar,Katieside,2022-01-11,17625,0.3,787
P0002,Solar,Katieside,2022-01-12,5523,9.6,775
P0002,Solar,Katieside,2022-01-13,10321,13.0,343
P0002,Solar,Katieside,2022-01-14,23661,12.0,695
P0002,Solar,Katieside,2022-01-15,11288,5.6,104
P0002,Solar,Katieside,2022-01-16,8774,6.3,592
P0002,Solar,Katieside,2022-01-17,10098,10.2,560
P0002,Solar,Katieside,2022-01-18,12231,0.4,653
P0002,Solar,Katieside,2022-01-19,19023,0.1,441
P0002,Solar,Katieside,2022-01-20,15931,1.0,187
P0002,Solar,Katieside,2022-01-21,17723,1.4,484
P0002,Solar,Katieside,2022-01-22,12303,8.9,577
P0002,Solar,Katieside,2022-01-23,22168,13.2,610
P0002,Solar,Katieside,2022-01-24,20129,2.0,554
P0002,Solar,Katieside,2022-01-25,11241,10.5,202
P0002,Solar,Katieside,2022-01-26,14188,11.1,688
P0002,Solar,Katieside,2022-01-27,14693,10.3,594
P0002,Solar,Katieside,2022-01-28,7783,5.8,566
P0002,Solar,Katieside,2022-01-29,20454,0.9,276
P0002,Solar,Katieside,2022-01-30,22164,3.2,245
P0002,Solar,Katieside,2022-01-31,15990,7.4,203
P0002,Solar,Katieside,2022-02-01,24976,11.3,120
P0002,Solar,Katieside,2022-02-02,21844,10.5,695
P0002,Solar,Katieside,2022-02-03,19760,11.7,571
P0002,Solar,Katieside,2022-02-04,11073,14.1,136
P0002,Solar,Katieside,2022-02-05,18977,6.2,601
P0002,Solar,Katieside,2022-02-06,18515,4.3,460
P0002,Solar,Katieside,2022-02-07,23050,1.9,632
P0002,Solar,Katieside,2022-02-08,23186,14.5,441
P0002,Solar,Katieside,2022-02-09,7124,11.4,339
P0002,Solar,Katieside,2022-02-10,24570,2.1,385
P0002,Solar,Katieside,2022-02-11,17541,7.0,599
P0002,Solar,Katieside,2022-02-12,12165,8.6,662
P0002,Solar,Katieside,2022-02-13,18278,4.8,481
P0002,Solar,Katieside,2022-02-14,11800,12.1,621
P0002,Solar,Katieside,2022-02-15,23145,9.7,408
P0002,Solar,Katieside,2022-02-16,23553,9.3,541
P0002,Solar,Katieside,2022-02-17,9172,7.8,372
P0002,Solar,Katieside,2022-02-18,12462,11.0,123
P0002,Solar,Katieside,2022-02-19,9525,0.4,200
P0002,Solar,Katieside,2022-02-20,8561,3.6,396
P0002,Solar,Katieside,2022-02-21,18470,12.1,502
P0002,Solar,Katieside,2022-02-22,18169,2.9,238
P0002,Solar,Katieside,2022-02-23,14363,8.3,460
P0002,Solar,Katieside,2022-02-24,22668,10.0,420
P0002,Solar,Katieside,2022-02-25,6432,3.4,793
P0002,Solar,Katieside,2022-02-26,18250,2.4,699
P0002,Solar,Katieside,2022-02-27,5050,1.5,464
P0002,Solar,Katieside,2022-02-28,15476,2.3,230
P0002,Solar,Katieside,2022-03-01,19658,12.8,799
P0002,Solar,Katieside,2022-03-02,11452,3.2,527
P0002,Solar,Katieside,2022-03-03,24935,3.9,677
P0002,Solar,Katieside,2022-03-04,6382,9.8,762
P0002,Solar,Katieside,2022-03-05,22799,4.5,308
P0002,Solar,Katieside,2022-03-06,6752,7.7,214
P0002,Solar,Katieside,2022-03-07,15616,6.7,290
P0002,Solar,Katieside,2022-03-08,14773,4.3,751
P0002,Solar,Katieside,2022-03-09,23312,8.6,212
P0002,Solar,Katieside,2022-03-10,12808,8.4,507
P0002,Solar,Katieside,2022-03-11,7155,6.5,535
P0002,Solar,Katieside,2022-03-12,16491,10.8,354
P0002,Solar,Katieside,2022-03-13,8210,8.0,739
P0002,Solar,Katieside,2022-03-14,21586,7.5,770
P0002,Solar,Katieside,2022-03-15,18095,1.5,467
P0002,Solar,Katieside,2022-03-16,21743,7.4,357
P0002,Solar,Katieside,2022-03-17,8698,12.9,607
P0002,Solar,Katieside,2022-03-18,5954,1.5,795
P0002,Solar,Katieside,2022-03-19,19760,14.0,438
P0002,Solar,Katieside,2022-03-20,10498,9.2,101
P0002,Solar,Katieside,2022-03-21,16390,14.9,412
P0002,Solar,Katieside,2022-03-22,11912,15.0,138
P0002,Solar,Katieside,2022-03-23,23758,14.4,346
P0002,Solar,Katieside,2022-03-24,10716,11.0,662
P0002,Solar,Katieside,2022-03-25,7238,7.8,771
P0002,Solar,Katieside,2022-03-26,19325,0.3,683
P0002,Solar,Katieside,2022-03-27,18823,11.7,753
P0002,Solar,Katieside,2022-03-28,13949,10.4,122
P0002,Solar,Katieside,2022-03-29,8701,13.6,510
P0002,Solar,Katieside,2022-03-30,15366,5.7,435
P0002,Solar,Katieside,2022-03-31,8759,5.6,674
P0002,Solar,Katieside,2022-04-01,7867,12.1,610
P0002,Solar,Katieside,2022-04-02,10322,2.7,302
P0002,Solar,Katieside,2022-04-03,18542,14.3,729
P0002,Solar,Katieside,2022-04-04,16138,12.5,800
P0002,Solar,Katieside,2022-04-05,23848,2.1,258
P0002,Solar,Katieside,2022-04-06,23572,7.6,404
P0002,Solar,Katieside,2022-04-07,6674,10.8,446
P0002,Solar,Katieside,2022-04-08,21704,10.8,308
P0002,Solar,Katieside,2022-04-09,17688,9.5,330
P0002,Solar,Katieside,2022-04-10,23263,13.4,749
P0002,Solar,Katieside,2022-04-11,13392,13.5,781
P0002,Solar,Katieside,2022-04-12,10112,12.8,299
P0002,Solar,Katieside,2022-04-13,11512,6.9,270
P0002,Solar,Katieside,2022-04-14,13286,5.7,431
